LineDescription,TimePeriod,TableName,SeriesCode,LineNumber,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
Accommodations (104),2013-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,10.878333333333334,U20406
Accommodations (104),2013-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.062833333333334,U20406
Accommodations (104),2013-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,10.97425,U20406
Accommodations (104),2013-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.318666666666665,U20406
Accommodations (104),2013-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.152333333333335,U20406
Accommodations (104),2013-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.3385,U20406
Accommodations (104),2014-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.346166666666665,U20406
Accommodations (104),2014-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.45175,U20406
Accommodations (104),2014-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.34,U20406
Accommodations (104),2014-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.355916666666666,U20406
Accommodations (104),2014-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.226416666666665,U20406
Accommodations (104),2014-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.406,U20406
Accommodations (104),2014-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.3575,U20406
Accommodations (104),2014-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.649333333333335,U20406
Accommodations (104),2014-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.337083333333334,U20406
Accommodations (104),2014-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.4855,U20406
Accommodations (104),2014-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.36175,U20406
Accommodations (104),2014-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.67625,U20406
Accommodations (104),2015-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.67425,U20406
Accommodations (104),2015-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.828583333333334,U20406
Accommodations (104),2015-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.684583333333334,U20406
Accommodations (104),2015-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.71225,U20406
Accommodations (104),2015-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.01125,U20406
Accommodations (104),2015-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.181166666666666,U20406
Accommodations (104),2015-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.00075,U20406
Accommodations (104),2015-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.997916666666667,U20406
Accommodations (104),2015-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.079166666666666,U20406
Accommodations (104),2015-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.0295,U20406
Accommodations (104),2015-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.61025,U20406
Accommodations (104),2015-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.912333333333335,U20406
Accommodations (104),2016-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.764916666666666,U20406
Accommodations (104),2016-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.8145,U20406
Accommodations (104),2016-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.776083333333334,U20406
Accommodations (104),2016-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.084,U20406
Accommodations (104),2016-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.8555,U20406
Accommodations (104),2016-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.847833333333334,U20406
Accommodations (104),2016-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.0875,U20406
Accommodations (104),2016-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.88425,U20406
Accommodations (104),2016-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.24825,U20406
Accommodations (104),2016-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.771583333333334,U20406
Accommodations (104),2016-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.96925,U20406
Accommodations (104),2016-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.920833333333334,U20406
Accommodations (104),2017-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.103916666666667,U20406
Accommodations (104),2017-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.024166666666666,U20406
Accommodations (104),2017-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.445416666666667,U20406
Accommodations (104),2017-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.252333333333334,U20406
Accommodations (104),2017-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.301916666666665,U20406
Accommodations (104),2017-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.427666666666665,U20406
Accommodations (104),2017-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.879333333333333,U20406
Accommodations (104),2017-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.508833333333333,U20406
Accommodations (104),2017-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.8745,U20406
Accommodations (104),2017-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.409833333333333,U20406
Accommodations (104),2017-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.706083333333334,U20406
Accommodations (104),2017-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.745916666666666,U20406
Accommodations (104),2018-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.9905,U20406
Accommodations (104),2018-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.994833333333334,U20406
Accommodations (104),2018-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.949166666666667,U20406
Accommodations (104),2018-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.9395,U20406
Accommodations (104),2018-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.516416666666666,U20406
Accommodations (104),2018-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.006333333333334,U20406
Accommodations (104),2018-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.759,U20406
Accommodations (104),2018-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.748583333333334,U20406
Accommodations (104),2018-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.886333333333335,U20406
Accommodations (104),2018-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.157916666666667,U20406
Accommodations (104),2018-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.242333333333335,U20406
Accommodations (104),2018-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.104,U20406
Accommodations (104),2019-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.004583333333334,U20406
Accommodations (104),2019-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.863833333333334,U20406
Accommodations (104),2019-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.787833333333333,U20406
Accommodations (104),2019-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.64275,U20406
Accommodations (104),2019-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.620416666666666,U20406
Accommodations (104),2019-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.549833333333334,U20406
Accommodations (104),2019-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.419,U20406
Accommodations (104),2019-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.806333333333335,U20406
Accommodations (104),2019-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.745916666666666,U20406
Accommodations (104),2019-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.249083333333333,U20406
Accommodations (104),2019-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.728416666666666,U20406
Accommodations (104),2019-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,14.268583333333334,U20406
Accommodations (104),2020-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,14.246833333333335,U20406
Accommodations (104),2020-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.898,U20406
Accommodations (104),2020-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,8.147166666666667,U20406
Accommodations (104),2020-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,2.5641666666666665,U20406
Accommodations (104),2020-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,3.5205,U20406
Accommodations (104),2020-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,4.79175,U20406
Accommodations (104),2020-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,5.8133333333333335,U20406
Accommodations (104),2020-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,7.833333333333333,U20406
Accommodations (104),2020-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,7.770083333333333,U20406
Accommodations (104),2020-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,7.799916666666667,U20406
Accommodations (104),2020-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,7.29675,U20406
Accommodations (104),2020-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,7.391583333333333,U20406
Accommodations (104),2021-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,7.576583333333333,U20406
Accommodations (104),2021-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,8.195333333333334,U20406
Accommodations (104),2021-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,9.021916666666666,U20406
Accommodations (104),2021-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,8.942,U20406
Accommodations (104),2021-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,9.622583333333335,U20406
Accommodations (104),2021-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,9.9495,U20406
Accommodations (104),2021-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,10.335083333333333,U20406
Accommodations (104),2021-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,10.934416666666666,U20406
Accommodations (104),2021-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.1195,U20406
Accommodations (104),2021-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,10.92075,U20406
Accommodations (104),2021-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.38625,U20406
Accommodations (104),2021-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.882666666666665,U20406
Accommodations (104),2022-01-01,U20406,DACCRX,249,Chained Dollars,Level,6,10.875083333333334,U20406
Accommodations (104),2022-02-01,U20406,DACCRX,249,Chained Dollars,Level,6,11.75625,U20406
Accommodations (104),2022-03-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.401583333333335,U20406
Accommodations (104),2022-04-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.521416666666665,U20406
Accommodations (104),2022-05-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.524583333333334,U20406
Accommodations (104),2022-06-01,U20406,DACCRX,249,Chained Dollars,Level,6,12.964833333333335,U20406
Accommodations (104),2022-07-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.092166666666666,U20406
Accommodations (104),2022-08-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.17775,U20406
Accommodations (104),2022-09-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.490583333333333,U20406
Accommodations (104),2022-10-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.134916666666665,U20406
Accommodations (104),2022-11-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.268416666666665,U20406
Accommodations (104),2022-12-01,U20406,DACCRX,249,Chained Dollars,Level,6,13.320583333333333,U20406
Accounting and other business services,2007-01-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.4199166666666665,U20406
Accounting and other business services,2007-02-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.4379166666666667,U20406
Accounting and other business services,2007-03-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.4579166666666663,U20406
Accounting and other business services,2007-04-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.4766666666666666,U20406
Accounting and other business services,2007-05-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.4945833333333334,U20406
Accounting and other business services,2007-06-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5091666666666663,U20406
Accounting and other business services,2007-07-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.52425,U20406
Accounting and other business services,2007-08-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5359166666666666,U20406
Accounting and other business services,2007-09-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.54875,U20406
Accounting and other business services,2007-10-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5586666666666664,U20406
Accounting and other business services,2007-11-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5674166666666665,U20406
Accounting and other business services,2007-12-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5748333333333333,U20406
Accounting and other business services,2008-01-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5825,U20406
Accounting and other business services,2008-02-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5836666666666663,U20406
Accounting and other business services,2008-03-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5805833333333337,U20406
Accounting and other business services,2008-04-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.57175,U20406
Accounting and other business services,2008-05-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5574166666666667,U20406
Accounting and other business services,2008-06-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.53675,U20406
Accounting and other business services,2008-07-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.5126666666666666,U20406
Accounting and other business services,2008-08-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.48575,U20406
Accounting and other business services,2008-09-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.4545,U20406
Accounting and other business services,2008-10-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.4173333333333336,U20406
Accounting and other business services,2008-11-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.37525,U20406
Accounting and other business services,2008-12-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.3280833333333333,U20406
Accounting and other business services,2009-01-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.2763333333333335,U20406
Accounting and other business services,2009-02-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.2276666666666665,U20406
Accounting and other business services,2009-03-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.18325,U20406
Accounting and other business services,2009-04-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.1434166666666665,U20406
Accounting and other business services,2009-05-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.1085,U20406
Accounting and other business services,2009-06-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0780833333333333,U20406
Accounting and other business services,2009-07-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0524166666666663,U20406
Accounting and other business services,2009-08-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0316666666666667,U20406
Accounting and other business services,2009-09-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0154166666666664,U20406
Accounting and other business services,2009-10-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0040833333333334,U20406
Accounting and other business services,2009-11-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.99625,U20406
Accounting and other business services,2009-12-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9925,U20406
Accounting and other business services,2010-01-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9930833333333333,U20406
Accounting and other business services,2010-02-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9940833333333337,U20406
Accounting and other business services,2010-03-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9950833333333335,U20406
Accounting and other business services,2010-04-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.996,U20406
Accounting and other business services,2010-05-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9973333333333336,U20406
Accounting and other business services,2010-06-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9988333333333337,U20406
Accounting and other business services,2010-07-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0014166666666666,U20406
Accounting and other business services,2010-08-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0031666666666665,U20406
Accounting and other business services,2010-09-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.00425,U20406
Accounting and other business services,2010-10-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0054166666666666,U20406
Accounting and other business services,2010-11-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0064166666666665,U20406
Accounting and other business services,2010-12-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0079166666666666,U20406
Accounting and other business services,2011-01-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0091666666666663,U20406
Accounting and other business services,2011-02-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0091666666666663,U20406
Accounting and other business services,2011-03-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0079166666666666,U20406
Accounting and other business services,2011-04-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.00525,U20406
Accounting and other business services,2011-05-01,U20406,DPRORX,300,Chained Dollars,Level,6,3.0009166666666665,U20406
Accounting and other business services,2011-06-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9959166666666666,U20406
Accounting and other business services,2011-07-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9895,U20406
Accounting and other business services,2011-08-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9815,U20406
Accounting and other business services,2011-09-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9720833333333334,U20406
Accounting and other business services,2011-10-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9609166666666664,U20406
Accounting and other business services,2011-11-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.94875,U20406
Accounting and other business services,2011-12-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9354166666666663,U20406
Accounting and other business services,2012-01-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.92075,U20406
Accounting and other business services,2012-02-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.9066666666666667,U20406
Accounting and other business services,2012-03-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.8954166666666663,U20406
Accounting and other business services,2012-04-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.886,U20406
Accounting and other business services,2012-05-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.87875,U20406
Accounting and other business services,2012-06-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.8735,U20406
Accounting and other business services,2012-07-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.8685,U20406
Accounting and other business services,2012-08-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.8703333333333334,U20406
Accounting and other business services,2012-09-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.87275,U20406
Accounting and other business services,2012-10-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.8781666666666665,U20406
Accounting and other business services,2012-11-01,U20406,DPRORX,300,Chained Dollars,Level,6,2.8819166666666667,U20406
